textid	pair	text	label
1475	This example is World	Lafayette, LA (Sports Network) - Rookie JR Smith scored 22 points to lead four Hornets in double figures, as New Orleans topped the Los Angeles Clippers, 105-95, in preseason action.	CONTRADICTION
1476	This example is Business	 NEW ORLEANS (Sports Network) - The New Orleans Saints  Monday acquired cornerback Mike McKenzie and a future  conditional draft choice from Green Bay. In exchange, the  Packers received a second-round pick in 2005 and quarterback  J.T. O'Sullivan.	CONTRADICTION
1477	This example is World	(Sports Network) - Pedro Martinez tries to stop a personal three-game losing streak this evening when the Boston Red Sox attempt a three-game sweep of the Tampa Bay Devil Rays at Tropicana Field.	CONTRADICTION
1478	This example is World	CBC SPORTS ONLINE - News of Sergei Zholtok #39;s death sent shockwaves through the Latvia and hockey communities on Thursday. The 31-year-old died while playing with Latvian club Riga 2000 in Belarus on Wednesday night.	CONTRADICTION
1479	This example is World	(Sports Network) - A pair of teams trying for a strong finish to the season meet tonight, as the Kansas City Royals visit the Chicago White Sox for the opener of a four-game series at US Cellular Field.	CONTRADICTION
1480	This example is World	(Sports Network) - The Minnesota Twins try to get back on the winning track when they conclude their three-game set with the New York Yankees at Yankee Stadium.	CONTRADICTION
1481	This example is Business	ATHENS, Georgia (Sports Network) - Freshman quarterback Erik Ainge threw two touchdown passes as No. 17 Tennessee held off third-ranked and previously unbeaten Georgia for a 19-14 win in an SEC clash at Sanford Stadium.	CONTRADICTION
1482	This example is World	 BALTIMORE (Sports Network) - Baltimore signed Marques  Ogden, brother of Ravens All-Pro tackle Jonathan Ogden to the  club's practice squad on Tuesday.	CONTRADICTION
1483	This example is World	Los Angeles, CA (Sports Network) - Matt Leinart threw a pair of touchdown passes and LenDale White ran for two scores, as No. 1 Southern California blanked Washington, 38-0, in a Pac-10 mismatch at the Coliseum.	CONTRADICTION
1484	This example is World	CBC SPORTS ONLINE - Suspended Indiana Pacers forward Ron Artest will take the first steps in hopes of saving his NBA season next week.	CONTRADICTION
1485	This example is Business	 LAKE FOREST, Ill. (Sports Network) - Chicago Bears  linebacker Brian Urlacher is expected to undergo an MRI exam  this week to determine the severity of a left hamstring injury  he sustained in this past Sunday's game against Jacksonville.	CONTRADICTION
1486	This example is Sci/Tech	Barcelona, Spain (Sports Network) - David Beckham scored the game-winner for Real Madrid as the  #39;galacticos #39; and Barcelona both won in week two of the Spanish Premier division.	CONTRADICTION
1487	This example is Business	 DETROIT (Sports Network) - The Detroit Tigers have signed  free-agent closer Troy Percival. According to a source, the  deal is for two years and worth \$12 million.	CONTRADICTION
1488	This example is World	Madrid, Spain (Sports Network) - Spanish favorites Albert Costa and Alex Corretja highlighted Monday #39;s opening round winners at the Masters Series Madrid.	CONTRADICTION
1489	This example is World	 LOS ANGELES (Sports Network) - Los Angeles Dodgers third  baseman Robin Ventura has decided to call it quits following a  16-year Major League Baseball career.	CONTRADICTION
1490	This example is World	 HOUSTON (Sports Network) - The Houston Rockets activated  guard Tyronn Lue from the injured list prior to Wednesday's  game against the Hawks.	CONTRADICTION
1491	This example is Business	Nashville, TN (Sports Network) - Chris Brown rushed for 98 yards on eight carries, leading the Tennessee Titans to a 27-7 romp over the Green Bay Packers in the preseason finale for both teams at the Coliseum.	CONTRADICTION
1492	This example is World	Albuquerque, NM (Sports Network) - Alex Smith passed for 167 yards and ran for a pair of touchdowns, leading No. 14 Utah to a 28-7 victory over New Mexico in a Mountain West Conference matchup.	CONTRADICTION
1493	This example is World	 TORONTO (Sports Network) - The Portland Trail Blazers fined  forward Zach Randolph for missing the team flight to Toronto,  where they will meet the Raptors Sunday afternoon.	CONTRADICTION
1494	This example is Business	CBC SPORTS ONLINE - Canada #39;s Jacques Villeneuve is getting back into a Formula One driver #39;s seat. F1 team Renault announced that Villeneuve will test drive at Silverstone this week.	CONTRADICTION
1495	This example is World	(Sports Network) - The Anaheim Angels try to make it three straight wins this evening when they start a three-game set with the New York Yankees at Yankee Stadium. 	CONTRADICTION
1496	This example is Business	 NEW YORK (Sports Network) - The New York Mets on Friday  claimed outfielder Ron Calloway off waivers from the Washington  Nationals.	CONTRADICTION
1497	This example is Sci/Tech	 PHOENIX (Sports Network) - The Arizona Diamondbacks signed  free agent shortstop Royce Clayton to a one-year contract on  Tuesday. Financial terms were not released.	CONTRADICTION
1498	This example is Sci/Tech	MIAMI (Sports Network) - Shaquille O #39;Neal made his home debut, but once again it was Dwyane Wade stealing the show with 28 points as the Miami Heat downed the Cleveland Cavaliers, 92-86, in front of a record crowd at AmericanAirlines Arena.	CONTRADICTION
1499	This example is World	CBC SPORTS ONLINE - Four-time Olympic rowing champion Matthew Pinsent announced his retirement from the sport on Tuesday. Pinsent, 34, captured his most recent gold medal by winning the coxless fours event in Athens this past August.	CONTRADICTION
1500	This example is World	 NEW YORK (Sports Network) - Hakim Warrick scored 25 points  and Gerry McNamara added 21, as fifth-ranked Syracuse pulled  away late for a 77-62 victory over No. 24 Memphis in the  championship game of the Coaches versus Cancer Classic at  Madison Square Garden.	CONTRADICTION
1501	This example is Sci/Tech	Philadelphia, PA (Sports Network) - Philadelphia 76ers guard Aaron McKie was activated from the injured list prior to Friday afternoon #39;s contest against the Washington Wizards.	CONTRADICTION
1502	This example is Business	(Sports Network) - The Houston Rockets fell to the Dallas Mavericks in overtime, 113-106, at AmericanAirlines Center on Thursday. Tracy McGrady also had an excellent game, scoring a season-high 48 points on 	CONTRADICTION
1503	This example is Business	Davie, FL (Sports Network) - Miami Dolphins head coach Dave Wannstedt named AJ Feeley as his starting quarterback for next Sunday #39;s game against the Cincinnati Bengals.	CONTRADICTION
1504	This example is Sci/Tech	PC World - Desktops, servers affected, but no vulnerabilities deemed critical.	CONTRADICTION
1505	This example is Sci/Tech	 ALAMEDA, California (Sports Network) - Oakland cornerback  Charles Woodson finally ended a lengthy holdout Tuesday and  signed the Raiders' one-year tender. The deal is reportedly  worth \$8.782 million for the upcoming season.	CONTRADICTION
1506	This example is Business	(Sports Network) - Johan Santana is unbeaten (14-0) in 16 starts since the All- Star break and has an amazing ERA of 1.13 in that span.	CONTRADICTION
1507	This example is Business	AFP - Singapore consumer electronics maker Creative Technology net profit in the September quarter fell 83.5 percent to 4.8 million US dollars, with last year's huge one-time gains magnifying the decline.	CONTRADICTION
1508	This example is Business	London, England (Sports Network) - Chelsea has told Adrian Mutu his services are no longer needed at the club after testing positive for cocaine use.	CONTRADICTION
1509	This example is World	(Sports Network) - The Golden State Warriors lost to the Cleveland Cavaliers, 99-88, on Monday at Gund Arena. Jason Richardson scored 27 points to lead the Warriors, who have dropped seven of their first eight games.	CONTRADICTION
1510	This example is Business	Stockholm, Sweden (Sports Network) - Top-seeded Andre Agassi earned a grueling victory against fourth-seeded Tommy Haas in Saturday #39;s semifinals at the Stockholm Open.	CONTRADICTION
1511	This example is Business	Cleveland, OH (Sports Network) - The Cleveland Cavaliers placed forward/center Scott Williams on the injured list with patella tendinitis in his left knee.	CONTRADICTION
1512	This example is Sci/Tech	(Sports Network) - Jarrod Washburn tries to put the brakes on a personal three-game losing streak this evening when the Anaheim Angels continue their critical three-game series with the Oakland Athletics at Angel Stadium.	CONTRADICTION
1513	This example is Sci/Tech	(Sports Network) - The two top teams in the National League West will begin a gigantic three-game series tonight, as the San Francisco Giants take on the Los Angeles Dodgers at SBC Park.	CONTRADICTION
1514	This example is World	 DALLAS (Sports Network) - Dallas Mavericks All-Star forward  Dirk Nowitzki is expected to be sidelined 7-to-10 days after an  MRI exam Monday revealed a mild left ankle sprain.	CONTRADICTION
1515	This example is World	Sports India: Cricket  gt; Kolkata, Nov 28 : South African captain Graeme Smith today said the visitors, who scored 227 for five on the opening day of the second cricket Test here, were aiming at a first innings total of 400-450 to put pressure on India.	CONTRADICTION
1516	This example is Sci/Tech	(Sports Network) - The New Jersey Nets were defeated by the Philadelphia 76ers, 108-100, in overtime on Wednesday at the Wachovia Center.	CONTRADICTION
1517	This example is World	Los Angeles, CA (Sports Network) - Tim Duncan had 26 points and 16 rebounds to lead the San Antonio Spurs past the Los Angeles Lakers, 105-96.	CONTRADICTION
1518	This example is Business	CBC SPORTS ONLINE - The Chicago Bears decided Monday not to sign free-agent quarterback Tim Couch. Couch, 26, underwent a physical and worked out twice for the Bears, but they failed to bite.	CONTRADICTION
1519	This example is Business	St. Louis, MO (Sports Network) - St. Louis Cardinals starting pitcher Chris Carpenter is expected to miss the first round of the playoffs next week with an injury to his right arm.	CONTRADICTION
1520	This example is World	EAST LANSING, Mich. (Sports Network) - Maurice Ager scored 19 points and pulled down six rebounds, as 10th-ranked Michigan State crushed Nicholls State, 102-52, at the Breslin Center.	CONTRADICTION
1521	This example is Business	Hasselt, Belgium (Sports Network) - Seeded Italians Francesca Schiavone and Silvia Farina Elia led Tuesday #39;s parade of first-round winners at the inaugural Gaz de France Stars tennis event.	CONTRADICTION
1522	This example is Sci/Tech	New York, NY (Sports Network) - The New York Mets bought of the contract of pitcher Al Leiter on Monday, making him a free agent. Leiter -- who went 10-8 with a 3.21 earned run average in 30 starts in 2004 	CONTRADICTION
1523	This example is Sci/Tech	Indianapolis, IN (Sports Network) - Peyton Manning continued his MVP-type season by throwing for 320 yards and five touchdowns, as the Indianapolis Colts rolled to a 49-14 rout of the Houston Texans at the RCA Dome.	CONTRADICTION
1524	This example is Sci/Tech	 LOS ANGELES (Sports Network) - LenDale White carried the  ball 14 times for 123 yards and scored three touchdowns to lead  top-ranked Southern California to a dominating 49-0 shutout of  Colorado State at the Coliseum.	CONTRADICTION
