textid	pair	text	label
1247	This example is Business	East Rutherford, NJ (Sports Network) - Dwyane Wade paced a balanced attack with 21 points and Shaquille O #39;Neal added 16 in his Heat debut, leading Miami to an easy 100-77 win over the New Jersey Nets at the Meadowlands.	CONTRADICTION
1248	This example is Business	Houston, TX (Sports Network) - Morgan Ensberg went 2-for-4 and drove in three runs to lead Houston over Atlanta 8-5 in Game 3 of their National League Division Series at Minute Maid Park.	CONTRADICTION
1249	This example is World	West Palm Beach, FL (Sports Network) - Tom Lehman will be named the United States Ryder Cup captain for the 2006 matches, according to The Palm Beach Post.	CONTRADICTION
1250	This example is Business	Oakland, CA (Sports Network) - Garret Anderson delivered an RBI single for the lead during a three-run eighth inning, and Anaheim clinched its first division title in 18 years with a 5-4 victory over Oakland at the Coliseum.	CONTRADICTION
1251	This example is World	Houston, TX (Sports Network) - Reigning world No. 1 Roger Federer and former top-ranked star Lleyton Hewitt will meet in a blockbuster  quot;Red Group quot; round- robin match Wednesday at the ATP #39;s season-ending Tennis Masters Cup.	CONTRADICTION
1252	This example is World	 New York, NY (Sports Network) - The New York Mets have  reportedly told Art Howe he will be fired, but he has agreed to  remain as the team's manager until the end of this season.	CONTRADICTION
1253	This example is Business	 COLUMBUS, Ohio (Sports Network) - Ohio State head football  coach Jim Tressel announced Friday that senior running back  Lydell Ross has been suspended for Saturday's home game against  Indiana.	CONTRADICTION
1254	This example is Business	 Philadelphia, Pa. (Sports Network) - The Philadelphia  Eagles locked up their most successful head coach in franchise  history Wednesday, signing Andy Reid to a four-year contract  extension.	CONTRADICTION
1255	This example is World	 SAN FRANCISCO, CA (Sports Network) - According to a report,  New York Yankees first baseman Jason Giambi claimed in his  grand jury testimony that he took a human growth hormone in  2003 and also used steroids for at least three seasons.	CONTRADICTION
1256	This example is World	Columbus, OH (Sports Network) - With the United States men #39;s national soccer team having already booked a place in the final round of World Cup qualifying, head coach Bruce Arena is likely to put a young squad on the field Wednesday against Jamaica at 	CONTRADICTION
1257	This example is World	Bronx, NY (Sports Network) - Johan Santana threw seven shutout innings and Jacque Jones homered to lead the Minnesota Twins to a 2-0 victory over New York in the opener of a best-of-five American League Division Series at Yankee Stadium.	CONTRADICTION
1258	This example is Business	London, England (Sports Network) - Blackburn named Welsh national team coach Mark Hughes its new boss Wednesday, effective immediately.	CONTRADICTION
1259	This example is Sci/Tech	Miami, FL (Sports Network) - Lamont Thompson returned one of three Tennessee interceptions for a touchdown and Chris Brown ran for 100 yards in the first half, as the Titans opened the season with a 17-7 victory over the Miami Dolphins at Pro Player 	CONTRADICTION
1260	This example is World	Toulouse, France (Sports Network) - There is a reason that Lyon has captured the Ligue 1 title three years in a row, and they put all those positive attributes on display at the Municipal Stadium on Tuesday night during a 2-0 win over Toulouse.	CONTRADICTION
1261	This example is Business	Los Angeles, CA (Sports Network) - Rick Majerus accepted an offer to become the head basketball coach at Southern California and was introduced Wednesday afternoon.	CONTRADICTION
1262	This example is World	New York, NY (Sports Network) - United States men #39;s national team captain and former San Jose Earthquakes midfielder Landon Donovan announced Tuesday he will return to Europe to continue his soccer career and development as a player.	CONTRADICTION
1263	This example is Sci/Tech	Chicago, IL (Sports Network) - The Chicago White Sox hired former major leaguer Tim Raines as the club #39;s first base/baserunning coach on Monday.	CONTRADICTION
1264	This example is Sci/Tech	Philadelphia, PA (Sports Network) - According to a published report, the Philadelphia Phillies have named Charlie Manuel as their 50th manager on Wednesday night.	CONTRADICTION
1265	This example is Business	Miami, FL (Sports Network) - Frank Gore rushed for 195 yards and a touchdown, Roscoe Parrish scored twice in the fourth quarter and No.	CONTRADICTION
1266	This example is Sci/Tech	Los Angeles, CA (Sports Network) - The Los Angeles Dodgers acquired right- handed pitcher Elmer Dessens and cash considerations from the Arizona Diamondbacks in exchange for minor league outfielder Jereme Milons on Thursday. 	CONTRADICTION
1267	This example is World	Bronx, NY (Sports Network) - Half of the scheduled doubleheader between the New York Yankees and Tampa Bay was postponed Monday after the Devil Rays had trouble leaving Florida because of Hurricane Frances.	CONTRADICTION
1268	This example is World	Seattle, WA (Sports Network) - University of Washington head football coach Keith Gilbertson will step down at the end of the 2004 season.	CONTRADICTION
1269	This example is Business	London, England (Sports Network) - Arsenal and Tottenham will clash in the North London derby Saturday as the Gunners attempt to recover their unbeatable form at White Hart Lane.	CONTRADICTION
1270	This example is Sci/Tech	Charleston, SC (Sports Network) - Andy Roddick and Mardy Fish each posted singles victories Friday to give the United States a 2-0 lead over Belarus in their best-of-five Davis Cup semifinal.	CONTRADICTION
1271	This example is World	LAWRENCE, Kan. (Sports Network) - Wayne Simien scored 14 points with 10 rebounds to lead No. 2 Kansas over Nevada, 85-52, at Allen Fieldhouse.	CONTRADICTION
1272	This example is Business	Cleveland, OH (Sports Network) - LeBron James poured in a career-high 43 points to lead Cleveland to an easy 92-76 win over Detroit at Gund Arena.	CONTRADICTION
1273	This example is Business	 CHARLOTTE, North Carolina (Sports Network) - The Charlotte  Bobcats signed free agent shooting guard Steve Smith on  Thursday.	CONTRADICTION
1274	This example is Sci/Tech	Turin, Italy (Sports Network) - Valentino Castellani, the chief organizer of the Turin Olympic Committee, has announced his decision to resign.	CONTRADICTION
1275	This example is Sci/Tech	 ATLANTA (Sports Network) - The Atlanta Braves have acquired  standout righthander Tim Hudson from the Oakland Athletics in  exchange for outfielder Charles Thomas, right-handed pitcher  Juan Cruz and left-handed pitcher Dan Meyer.	CONTRADICTION
1276	This example is World	Detroit, MI (Sports Network) - Peyton Manning continued his amazing season, tying a career-high with six touchdown passes, as Indianapolis trounced Detroit, 41-9, in the traditional Thanksgiving Day game at Ford Field.	CONTRADICTION
1277	This example is World	Kansas City, MO (Sports Network) - New York Yankees first baseman Jason Giambi will make his first appearance since late July, as the former American League MVP was inserted in the starting lineup for Tuesday night #39;s game against the Kansas City Royals at 	CONTRADICTION
1278	This example is Business	San Jose, CA (Sports Network) - San Jose State head football coach Fitz Hill announced his resignation, effective at season #39;s end.	CONTRADICTION
1279	This example is World	London, England (Sports Network) - In Sunday #39;s only Premiership match, Bolton Wanderers moved back into the league #39;s fourth position after beating Newcastle United 2-1.	CONTRADICTION
1280	This example is World	Paris, France (Sports Network) - AC Milan and Ukraine striker Andriy Shevchenko was named the European Footballer of the Year Monday.	CONTRADICTION
1281	This example is Business	 ST. LOUIS (Sports Network) - Derek Lowe has allowed just  two hits as Boston jumped on St. Louis early and still leads  3-0 after six innings in Game 4 of the 2004 World Series.	CONTRADICTION
1282	This example is Business	 HOUSTON (Sports Network) - The NBA announced on Tuesday  that the 55th annual All-Star Game will be played in Houston's  Toyota Center during the 2006 season.	CONTRADICTION
1283	This example is Business	 NEW YORK (Sports Network) - Minnesota Twins lefthander  Johan Santana, who won his final 13 decisions of the regular  season, was a unanimous selection for the 2004 American League  Cy Young Award.	CONTRADICTION
1284	This example is Business	 CHICAGO (Sports Network) - Peyton Manning threw four  touchdown passes and Edgerrin James ran for 204 yards with a  score, as the Indianapolis Colts rolled to a 41-10 victory over  the Chicago Bears at Soldier Field.	CONTRADICTION
1285	This example is Sci/Tech	Charlotte, NC (Sports Network) - The Carolina Panthers will be without running back Stephen Davis for Sunday #39;s matchup with the Atlanta Falcons.	CONTRADICTION
1286	This example is World	Rotterdam, the Netherlands (Sports Network) - A top of the table clash between Schalke of the German Bundesliga and Dutch power Feyenoord highlights Matchday 4 of the UEFA Cup group stage.	CONTRADICTION
1287	This example is Business	New York, NY (Sports Network) - Officials from Major League Baseball and the players #39; union have reportedly discussed a new drug testing policy that could go into effect for the 2005 season.	CONTRADICTION
1288	This example is World	Paris, France (Sports Network) - Second-seeded Lleyton Hewitt and third-seeded Tim Henman each posted second-round victories Tuesday at the \$3.	CONTRADICTION
1289	This example is World	 ANAHEIM, Calif., (Sports Network) - The Tampa Bay Devil  Rays acquired catcher Kevin Cash from the Toronto Blue Jays on  Sunday in exchange for right-handed pitcher Chad Gaudin.	CONTRADICTION
1290	This example is Business	Anaheim, CA (Sports Network) - The New York Yankees are reportedly closing in on acquiring free-agent starting pitcher Carl Pavano.	CONTRADICTION
1291	This example is World	East Rutherford, NJ (Sports Network) - Retired NBA center and seven-time All- Star Alonzo Mourning is going to give his playing career one more shot.	CONTRADICTION
1292	This example is Business	Boston, MA (Sports Network) - Curt Schilling won his seventh straight start and became baseball #39;s first 20-game winner, leading the Boston Red Sox past the Tampa Bay Devil Rays, 11-4 at Fenway Park.	CONTRADICTION
1293	This example is Sci/Tech	 ANAHEIM, Calif., (Sports Network) - San Francisco Giants  manager Felipe Alou answered several questions on Sunday at the  baseball winter meetings about the steroids issue and his super  slugger, Barry Bonds.	CONTRADICTION
1294	This example is World	London, England (Sports Network) - Captain John Terry signed a fresh contract with Chelsea Tuesday that will keep him with the club until 2009.	CONTRADICTION
1295	This example is World	 Miami, Florida (Sports Network) - Due to the possible  threat of Hurricane Ivan, the NFL has rescheduled the  Titans/Dolphins game up a day to Saturday at 1:00 p.m. (et).	CONTRADICTION
1296	This example is Sci/Tech	Chicago, IL (Sports Network) - Mike Hampton pitched six solid innings and added a two-run homer to lead Atlanta to a 5-4 win over Chicago in the opener of a three-game series at Wrigley Field.	CONTRADICTION
1297	This example is Business	Atlanta, GA (Sports Network) - The Atlanta Hawks signed free agent forward/center Jelani McCoy on Monday and waived forward Anthony Miller.	CONTRADICTION
