textid	pair	text	label
1425	This example is Sci/Tech	 SAN FRANCISCO (Reuters) - The personal trainer to baseball  slugger Barry Bonds says investigators searched his home  without showing a warrant last year and made threatening  comments to him, his girlfriend and his young son.	CONTRADICTION
1426	This example is Sci/Tech	 KAUAI, Hawaii (Sports Network) - Reigning U.S. Open  champion Retief Goosen shot a seven-under-par 65 on Tuesday to  take the lead after the opening round of the PGA Grand Slam of  Golf.	CONTRADICTION
1427	This example is Sci/Tech	 ORLANDO, Fla. (Sports Network) - Heath Miller of Virginia  was named the winner of the John Mackey Award as the nation's  top tight end.	CONTRADICTION
1428	This example is World	Miami, FL (Sports Network) - Bryce Molder and Tim Wilkinson each fired rounds of seven-under-par 64 on Thursday to share the lead during the suspended first round of the Miccosukee Championship.	CONTRADICTION
1429	This example is World	Lake Buena Vista, FL (Sports Network) - Briny Baird fired a six-under 66 Friday to move to the top of the leaderboard after two rounds of the FUNAI Classic at Walt Disney Resort.	CONTRADICTION
1430	This example is World	 PHILADELPHIA (Sports Network) - The Bowl Championship  Series released its first standings on Monday and as expected,  Southern California grabbed the top spot.	CONTRADICTION
1431	This example is Sci/Tech	 KENNEWICK, Wash., (Sports Network) - Wally Backman, briefly  the manager of the Arizona Diamondbacks, was sentenced to 10  days in jail Friday for violating his probation.	CONTRADICTION
1432	This example is World	 GAINESVILLE, Fla. (Sports Network) - Steve Spurrier will  not coach the Florida Gators again after he withdrew his name  from consideration in the process to select a new head football  coach at the university.	CONTRADICTION
1433	This example is Sci/Tech	 TORONTO (Reuters) - Former Blue Jays pitcher and television  commentator John Cerutti was found dead in a Toronto hotel room  on Sunday. He was 44.	CONTRADICTION
1434	This example is Sci/Tech	Cadiz, Spain (Sports Network) - Alastair Forsyth shot a four-under 67 on Saturday to grab the lead after the third round of the Volvo Masters Andalucia.	CONTRADICTION
1435	This example is Sci/Tech	 CHICAGO (Sports Network) - The Chicago Cubs Thursday  declined to pick up the 2005 options on outfielder Moises Alou  and second baseman Mark Grudzielanek, making the two veterans  free agents.	CONTRADICTION
1436	This example is Business	 SCOTTSDALE, Ariz. (Sports Network) - Former heavyweight  champion Mike Tyson was arrested after allegedly jumping on the  hood of a car outside a nightclub.	CONTRADICTION
1437	This example is Sci/Tech	CBC SPORTS ONLINE - Bode Miller continued his impressive 2004-05 World Cup skiing season by winning a night slalom race in Sestriere, Italy on Monday.	CONTRADICTION
1438	This example is World	 DENVER (Sports Network) - Colorado terminated the contract  of pitcher Denny Neagle on Monday, three days after he was  ticketed for soliciting a women for oral sex.	CONTRADICTION
1439	This example is World	 TORONTO (Sports Network) - Calgary Flames goaltender Miikka  Kiprusoff will receive a huge increase in salary for the  upcoming season after an arbitrator Monday awarded the Vezina  Trophy finalist \$2.95 million.	CONTRADICTION
1440	This example is Sci/Tech	 PHILADELPHIA (Sports Network) - Kyle Eckel rushed for a  career-high 179 yards and a touchdown to lead the Navy  Midshipmen to a 42-13 rout of the Army Black Knights in the  105th meeting of the storied rivalry between the service  academies from Lincoln Financial Field.	CONTRADICTION
1441	This example is Sci/Tech	 ATLANTA (Sports Network) - The Atlanta Hawks signed free  agent Kevin Willis on Wednesday, nearly a decade after the  veteran big man ended an 11- year stint with the team.	CONTRADICTION
1442	This example is Sci/Tech	 FARMINGTON, Penn. (Sports Network) - Tiger Woods announced  that he will not play in this week's 84 Lumber Classic due to  fatigue.	CONTRADICTION
1443	This example is World	London, England (Sports Network) - Blackburn named Welsh national team coach Mark Hughes its new boss Wednesday, effective immediately.	CONTRADICTION
1444	This example is Sci/Tech	Hong Kong (Sports Network) - Miguel Angel Jimenez fired a six-under 64 Friday to surge into the lead after the second round of the Omega Hong Kong Open.	CONTRADICTION
1445	This example is Business	 ALAMEDA, Calif. (Sports Network) - Oakland Raiders  quarterback Rich Gannon will miss the remainder of the season,  but stopped short of announcing his retirement on Monday.	CONTRADICTION
1446	This example is Business	 LOS ANGELES (Sports Network) - Rick Majerus has reportedly  accepted an offer to be the new head basketball coach at  Southern California.	CONTRADICTION
1447	This example is Sci/Tech	 HOUSTON (Reuters) - The red-hot Houston Astros slugged six  home runs on Saturday to beat the Colorado Rockies 9-3 and  clinch at least a tie for the National League wild card playoff  berth.	CONTRADICTION
1448	This example is Business	 MIAMI (Sports Network) - The Florida Marlins have signed  pitcher Al Leiter to a one-year contract, one day after the New  York Mets decided not to offer the lefthander arbitration.	CONTRADICTION
1449	This example is World	 PHILADELPHIA (Sports Network) - The Philadelphia Phillies  re-signed righthander Cory Lidle to a two-year deal worth \$6.3  million Tuesday.	CONTRADICTION
1450	This example is Business	 COLUMBUS, Ohio (Sports Network) - Mike Nugent's 55-yard  field goal as time expired lifted the ninth-ranked Ohio State  Buckeyes to a dramatic 24-21 win over the pesky Marshall  Thundering Herd in the first-ever meeting between the teams.	CONTRADICTION
1451	This example is Sci/Tech	Miami, FL (Sports Network) - Frank Gore rushed for 195 yards and a touchdown, Roscoe Parrish scored twice in the fourth quarter and No.	CONTRADICTION
1452	This example is Sci/Tech	Jeju Island, South Korea (Sports Network) - Local favorite Grace Park birdied three of her final four holes Sunday to pull away and win the CJ Nine Bridges Classic by five strokes.	CONTRADICTION
1453	This example is Business	Lake Buena Vista, FL (Sports Network) - JL Lewis fired a 10-under-par 62 Thursday to take a two-shot lead after the opening round of the FUNAI Classic at Walt Disney Resort.	CONTRADICTION
1454	This example is Business	Kutztown, PA (Sports Network) - Lorena Ochoa fired a seven-under 65 on Sunday to come from behind and win the Wachovia LPGA Classic.	CONTRADICTION
1455	This example is Business	 LOS ANGELES (Sports Network) - Nate Robinson scored a  game-high 28 points to lead 16th-ranked Washington to a 100-93  win over Loyola-Marymount at Gersten Pavilion.	CONTRADICTION
1456	This example is World	Palm Desert, CA (Sports Network) - Grace Park fired a 10-under-par 62 on Thursday to take the first-round lead of the Samsung World Championship at Bighorn.	CONTRADICTION
1457	This example is World	 TORONTO (Reuters) - National Hockey League owners will meet  with representatives from the players union on Thursday in what  is seen as a final bid to end a lockout and save the NHL  season.	CONTRADICTION
1458	This example is World	Jeju Island, South Korea (Sports Network) - Grace Park and Carin Koch posted matching rounds of six-under-par 66 on Friday to share the lead after the first round of the CJ Nine Bridges Classic.	CONTRADICTION
1459	This example is World	 PITTSBURGH (Sports Network) - Kevin Bettencourt scored five  of his 13 points in the final two minutes to lead Bucknell to a  69-66 upset over 10th-ranked and previously unbeaten  Pittsburgh.	CONTRADICTION
1460	This example is Sci/Tech	 OAKLAND, Calif. (Sports Network) - On the day that Jose  Guillen and the Anaheim Angels were to appear in front of an  arbitrator, the two sides reached an undisclosed financial  settlement Friday.	CONTRADICTION
1461	This example is Sci/Tech	Villanova, PA (Sports Network) - Russian Nadia Petrova defeated fellow countrywoman Anastasia Myskina in quarterfinal action Friday at the Advanta Championships.	CONTRADICTION
1462	This example is Business	Cromwell, CT (Sports Network) - Woody Austin birdied the first playoff hole Sunday to defeat Tim Herron and win the Buick Championship.	CONTRADICTION
1463	This example is World	 TALLAHASSEE, Fla. (Sports Network) - Florida State and West  Virginia will meet in the Gator Bowl on New Year's Day.	CONTRADICTION
1464	This example is World	Vienna, Austria (Sports Network) - Top seeds David Nalbandian, Nicolas Massu and Rainer Schuettler were all quarterfinal losers Friday at the indoor BA-CA Tennis Trophy.	CONTRADICTION
1465	This example is World	Hunt Valley, MD (Sports Network) - Wayne Levi matched the course record of eight-under-par 64 on Friday to take a one stroke lead after the opening round of the Constellation Energy Classic.	CONTRADICTION
1466	This example is World	 CHICAGO (Sports Network) - The Chicago White Sox have come  to terms on a two-year, \$5.5 million contract with pitcher  Dustin Hermanson.	CONTRADICTION
1467	This example is World	Surrey, England (Sports Network) - Ernie Els battled to a 1-up win Friday in the quarterfinals of the HSBC World Match Play Championship to move closer to his sixth title at this event.	CONTRADICTION
1468	This example is Sci/Tech	 CHICAGO (Sports Network) - After much speculation, the  Chicago Bears officially signed quarterback Jeff George to a  one-year contract on Monday.	CONTRADICTION
1469	This example is Business	 TORONTO (Reuters) - NHL owners carried out their threat to  lock out players on Wednesday, shutting down the league after  the two sides failed to reach a new labor deal.	CONTRADICTION
1470	This example is World	 CHICAGO, (Sports Network) - The Chicago Bears are expected  to sign quarterback Jeff George on Monday.	CONTRADICTION
1471	This example is Business	 EAST ST. LOUIS, Ill. (Sports Network) - Former St. Louis  Blues forward Mike Danton has been sentenced to 7 1/2 years in  prison for concocting a murder-for-hire plot against his agent.	CONTRADICTION
1472	This example is World	 ATLANTA (Sports Network) - The Atlanta Hawks signed free  agent guards Kenny Anderson and Jon Barry on Thursday. Terms of  the contracts were not disclosed.	CONTRADICTION
1473	This example is Business	 ST. LOUIS (Sports Network) - Derek Lowe has allowed just  two hits as Boston jumped on St. Louis early and still leads  3-0 after six innings in Game 4 of the 2004 World Series.	CONTRADICTION
1474	This example is Sci/Tech	 PHILADELPHIA (Sports Network) - Houston starting pitcher  Roger Clemens left Wednesday's 9-8 win over Philadelphia with a  strained right calf.	CONTRADICTION
1475	This example is Sci/Tech	 PHILADELPHIA (Sports Network) - Houston starting pitcher  Roger Clemens left Wednesday's 9-8 win over Philadelphia with a  strained right calf.	CONTRADICTION
1476	This example is Business	North Augusta, SC (Sports Network) - Grace Park, Kim Saiki and Silvia Cavalleri each posted rounds of six-under-par 66 on Thursday to share the first-round lead of the Asahi Ryokuken International Championship.	CONTRADICTION
1477	This example is Business	Cromwell, CT (Sports Network) - Corey Pavin holed out for an eagle on the second hole, then chipped in for birdie at 18 en route to an eight-under-par 62 on Thursday and the first-round lead at the Buick Championship.	CONTRADICTION
1478	This example is World	London, England (Sports Network) - England captain David Beckham fractured a rib during his country #39;s 2-0 win over Wales Saturday.	CONTRADICTION
1479	This example is Sci/Tech	Cary, NC (Sports Network) - Craig Stadler shot a seven-under-par 65 on Friday to take the first-round lead of the SAS Championship at Prestonwood Country Club.	CONTRADICTION
1480	This example is Business	 PHILADELPHIA (Sports Network) - Southern California and  Oklahoma are still the top teams in the Bowl Championship  Series standings, while Auburn remained third and on the  outside looking in at the national championship game with one  week remaining in the regular season.	CONTRADICTION
1481	This example is World	 MADRID (Reuters) - England captain David Beckham has denied  reports that he plans to retire from international soccer after  the 2006 World Cup and says he wants to play for his country as  long as possible.	CONTRADICTION
