textid	pair	text	label
1458	This example is Sports	The area's mix of retail tenants is changing from mom-and-pop shops to a blend of well-known chains.	CONTRADICTION
1459	This example is Sci/Tech	Reuters - New satellite images show Iran's\Parchin military complex, southeast of Tehran, may be a site\for research, testing and production of nuclear weapons, a\nuclear expert said on Wednesday.	CONTRADICTION
1460	This example is Business	"AP - They offered ticket packages that were more family friendly. They cut prices at the concession stands for some games. Heck, they even had a ""Disco Night."""	CONTRADICTION
1461	This example is Sports	Reuters - The crisis in Sudan's Darfur region,\where more than a million people have fled their homes to\escape violence, will worsen and the death toll could hit\300,000 this year, a senior U.S. official said on Monday.	CONTRADICTION
1462	This example is Sports	&lt;p&gt;\&lt;/p&gt;&lt;p&gt; LOS ANGELES (Reuters) - Sales of video games rose about 11\percent in the United States in November, analysts said on\Friday, with two key titles responsible for almost 30 percent\of all games sold in the month.&lt;/p&gt;	CONTRADICTION
1463	This example is World	Open-source software is starting to expand into the big-ticket infrastructure-software market dominated by Microsoft and others.	CONTRADICTION
1464	This example is Sci/Tech	On his first birthday Thursday, giant panda cub Mei Sheng delighted visitors by playing for the first time in snow delivered to him at the San Diego Zoo. The cub has become quite a little celebrity since his birth a year ago. He is only the second panda born in the United States to survive to his first birthday.	CONTRADICTION
1465	This example is World	Teenagers tend to like instant messaging, TV watching, net surfing, music listening, and shopping, so an Austin, Texas, company has decided to package digital features coveted by teenagers in a PC targeted specifically at teenaged ...	CONTRADICTION
1466	This example is Sports	Company launches free test version of service that fosters popular Internet activity.	CONTRADICTION
1467	This example is Business	In late August Aspyr Media Inc. and Wideload Games first announced plans to collaborate on a new game release. On Thursday Aspyr and Wideload Games offered the first details about the game, including platform information and a release schedule.	CONTRADICTION
1468	This example is Sports	A report on advertising spending showed strong growth across most media in the first nine months of the year, with Internet advertising increasing the most.	CONTRADICTION
1469	This example is Business	NEW YORK  Just when it seemed that reality television was set to take over the dial, scripted shows have come roaring back - at least for now.	CONTRADICTION
1470	This example is World	"Scientific tests on a range of traditional remedies have shown they have ""real benefits"", researchers say."	CONTRADICTION
1471	This example is Sports	Canadian Press - MONTREAL (CP) - The governing federal Liberals recently had the support of 40 per cent of Canadians, a shade above the popular vote they scored in last June's election, suggests a recent opinion poll.	CONTRADICTION
1472	This example is Sports	Even though tax money pays for voting machines, the three companies that certify the nation's voting technologies operate in secret. The reason? Their contracts with the voting machine makers specify secrecy.	CONTRADICTION
1473	This example is Sci/Tech	AOL Places Classified Listings in Search Engine Results\\Although AOL has yet to launch their AOL InStore into their search engine results, according to AuctionBytes, AOL is now testing the inclusion of AOL Classified Ads into their normal Google powered search listings. The classified listings are now being tested in AOL ...	CONTRADICTION
